title,release_year,score,popularity,genre2
Yami to Boushi to Hon no Tabibito,2003-10-02,6.64,2959,Adventure
Yami to Boushi to Hon no Tabibito,2003-10-02,6.64,2959,Ecchi
Yami to Boushi to Hon no Tabibito,2003-10-02,6.64,2959,Fantasy
Yami to Boushi to Hon no Tabibito,2003-10-02,6.64,2959,Magic
Yami to Boushi to Hon no Tabibito,2003-10-02,6.64,2959,Mystery
Yami to Boushi to Hon no Tabibito,2003-10-02,6.64,2959,Shoujo Ai
To Heart,1999-04-02,6.64,3129,Drama
To Heart,1999-04-02,6.64,3129,Harem
To Heart,1999-04-02,6.64,3129,Romance
To Heart,1999-04-02,6.64,3129,School
To Heart,1999-04-02,6.64,3129,Slice of Life
Tejina-senpai,2019-07-02,6.64,1047,Comedy
Tejina-senpai,2019-07-02,6.64,1047,Ecchi
Tejina-senpai,2019-07-02,6.64,1047,School
Tejina-senpai,2019-07-02,6.64,1047,Seinen
Soukyuu no Fafner: Arcadian Memory,2005-11-02,6.64,7511,Action
Soukyuu no Fafner: Arcadian Memory,2005-11-02,6.64,7511,Military
Soukyuu no Fafner: Arcadian Memory,2005-11-02,6.64,7511,Sci-Fi
Soukyuu no Fafner: Arcadian Memory,2005-11-02,6.64,7511,Drama
Soukyuu no Fafner: Arcadian Memory,2005-11-02,6.64,7511,Mecha
Shounen Hollywood: Holly Stage for 50,2015-01-10,6.64,5703,Music
Shounen Hollywood: Holly Stage for 50,2015-01-10,6.64,5703,Slice of Life
Shounen Hollywood: Holly Stage for 50,2015-01-10,6.64,5703,Shoujo
Shippuu! Iron Leaguer: Silver no Hata no Moto ni,1994-11-21,6.64,12327,Mecha
Shippuu! Iron Leaguer: Silver no Hata no Moto ni,1994-11-21,6.64,12327,Sports
Shaonian Jinyiwei 2nd Season,2017-09-18,6.64,12656,Adventure
Shaonian Jinyiwei 2nd Season,2017-09-18,6.64,12656,Mystery
Shaonian Jinyiwei 2nd Season,2017-09-18,6.64,12656,Historical
Shaonian Jinyiwei 2nd Season,2017-09-18,6.64,12656,Romance
Shaonian Jinyiwei 2nd Season,2017-09-18,6.64,12656,Martial Arts
Shaonian Jinyiwei,2017-02-09,6.64,11045,Adventure
Shaonian Jinyiwei,2017-02-09,6.64,11045,Mystery
Shaonian Jinyiwei,2017-02-09,6.64,11045,Historical
Shaonian Jinyiwei,2017-02-09,6.64,11045,Romance
Shaonian Jinyiwei,2017-02-09,6.64,11045,Martial Arts
Shaonian Jinyiwei,2017-02-09,6.64,11045,Shounen
Date A Live: Date to Date,2013-12-06,7.46,944,Sci-Fi
Date A Live: Date to Date,2013-12-06,7.46,944,Harem
Date A Live: Date to Date,2013-12-06,7.46,944,Comedy
Date A Live: Date to Date,2013-12-06,7.46,944,Romance
Date A Live: Date to Date,2013-12-06,7.46,944,School
Date A Live Movie: Mayuri Judgment,2015-08-22,7.46,1030,Harem
Date A Live Movie: Mayuri Judgment,2015-08-22,7.46,1030,Romance
Date A Live Movie: Mayuri Judgment,2015-08-22,7.46,1030,Sci-Fi
Danna ga Nani wo Itteiru ka Wakaranai Ken,2014-10-03,7.46,483,Slice of Life
Danna ga Nani wo Itteiru ka Wakaranai Ken,2014-10-03,7.46,483,Comedy
Danna ga Nani wo Itteiru ka Wakaranai Ken,2014-10-03,7.46,483,Romance
Danna ga Nani wo Itteiru ka Wakaranai Ken,2014-10-03,7.46,483,Seinen
Cross Road,2014-02-25,7.46,2040,Slice of Life
Cross Road,2014-02-25,7.46,2040,School
Cross Ange: Tenshi to Ryuu no Rondo,2014-10-05,7.46,855,Action
Cross Ange: Tenshi to Ryuu no Rondo,2014-10-05,7.46,855,Mecha
Cross Ange: Tenshi to Ryuu no Rondo,2014-10-05,7.46,855,Sci-Fi
City Hunter: Bay City Wars,1990-08-25,7.46,5936,Action
City Hunter: Bay City Wars,1990-08-25,7.46,5936,Comedy
City Hunter: Bay City Wars,1990-08-25,7.46,5936,Mystery
City Hunter: Bay City Wars,1990-08-25,7.46,5936,Shounen
Chiisana Penguin Lolo no Bouken,1986-01-01,7.46,7784,Adventure
Chiisana Penguin Lolo no Bouken,1986-01-01,7.46,7784,Drama
Chiisana Penguin Lolo no Bouken,1986-01-01,7.46,7784,Fantasy
Chiisana Penguin Lolo no Bouken,1986-01-01,7.46,7784,Kids
Chiisana Penguin Lolo no Bouken,1986-01-01,7.46,7784,Slice of Life
Bishoujo Senshi Sailor Moon SuperS Specials,1995-04-08,7.46,3516,Magic
Bishoujo Senshi Sailor Moon SuperS Specials,1995-04-08,7.46,3516,Romance
Bishoujo Senshi Sailor Moon SuperS Specials,1995-04-08,7.46,3516,Shoujo
Aoki Densetsu Shoot!,1993-11-07,7.46,4319,Action
Aoki Densetsu Shoot!,1993-11-07,7.46,4319,Comedy
Aoki Densetsu Shoot!,1993-11-07,7.46,4319,Drama
Aoki Densetsu Shoot!,1993-11-07,7.46,4319,Romance
Aoki Densetsu Shoot!,1993-11-07,7.46,4319,School
Aoki Densetsu Shoot!,1993-11-07,7.46,4319,Shounen
Aoki Densetsu Shoot!,1993-11-07,7.46,4319,Sports
Aoki Hagane no Arpeggio: Ars Nova,2013-10-08,7.46,938,Action
Aoki Hagane no Arpeggio: Ars Nova,2013-10-08,7.46,938,Sci-Fi
Aoki Hagane no Arpeggio: Ars Nova,2013-10-08,7.46,938,Seinen
Sengoku Otome: Momoiro Paradox,2011-04-05,6.64,2304,Action
Sengoku Otome: Momoiro Paradox,2011-04-05,6.64,2304,Comedy
Sengoku Otome: Momoiro Paradox,2011-04-05,6.64,2304,Historical
Sengoku Otome: Momoiro Paradox,2011-04-05,6.64,2304,Samurai
Sengoku Otome: Momoiro Paradox,2011-04-05,6.64,2304,Sci-Fi
Sengoku Otome: Momoiro Paradox,2011-04-05,6.64,2304,Super Power
Sanrio Danshi,2018-01-06,6.64,2644,Slice of Life
Sanrio Danshi,2018-01-06,6.64,2644,Drama
Sanrio Danshi,2018-01-06,6.64,2644,School
Ryuugajou Nanana no Maizoukin,2011-12-26,6.64,4246,Comedy
Ryuugajou Nanana no Maizoukin,2011-12-26,6.64,4246,Supernatural
RDG: Red Data Girl,2013-04-04,6.64,1214,Fantasy
RDG: Red Data Girl,2013-04-04,6.64,1214,Magic
Queen's Blade: Utsukushiki Toushi-tachi,2010-08-08,6.64,3557,Action
Queen's Blade: Utsukushiki Toushi-tachi,2010-08-08,6.64,3557,Adventure
Queen's Blade: Utsukushiki Toushi-tachi,2010-08-08,6.64,3557,Ecchi
Queen's Blade: Utsukushiki Toushi-tachi,2010-08-08,6.64,3557,Fantasy
Pretty Rhythm Movie: All Star Selection - Prism Show☆Best Ten,2014-03-08,6.64,8731,Music
Pretty Rhythm Movie: All Star Selection - Prism Show☆Best Ten,2014-03-08,6.64,8731,Shoujo
Pretty Rhythm Movie: All Star Selection - Prism Show☆Best Ten,2014-03-08,6.64,8731,Sports
Precure All Stars Movie: Haru no Carnival♪ - Ima Koko kara,2015-01-31,6.64,9307,Music
Precure All Stars Movie: Haru no Carnival♪ - Ima Koko kara,2015-01-31,6.64,9307,Magic
Precure All Stars Movie: Haru no Carnival♪ - Ima Koko kara,2015-01-31,6.64,9307,Fantasy
Precure All Stars Movie: Haru no Carnival♪ - Ima Koko kara,2015-01-31,6.64,9307,Shoujo
Nanocore 2nd Season,2016-04-08,6.64,10950,Action
Nanocore 2nd Season,2016-04-08,6.64,10950,Sci-Fi
Nanatsu no Taizai: Tsumi no Kokuhaku Dennou Grimoire!,2016-09-30,6.64,6505,Comedy
Nanatsu no Taizai: Tsumi no Kokuhaku Dennou Grimoire!,2016-09-30,6.64,6505,Parody
Metal Fight Beyblade vs. Taiyou: Shakunetsu no Shinryakusha Sol Blaze,2010-08-21,6.64,6750,Adventure
Metal Fight Beyblade vs. Taiyou: Shakunetsu no Shinryakusha Sol Blaze,2010-08-21,6.64,6750,Comedy
Metal Fight Beyblade vs. Taiyou: Shakunetsu no Shinryakusha Sol Blaze,2010-08-21,6.64,6750,Sports
Master Mosquiton '99,1997-09-30,6.64,6918,Action
Master Mosquiton '99,1997-09-30,6.64,6918,Adventure
Master Mosquiton '99,1997-09-30,6.64,6918,Comedy
Master Mosquiton '99,1997-09-30,6.64,6918,Supernatural
Master Mosquiton '99,1997-09-30,6.64,6918,Vampire
La Seine no Hoshi,1975-04-04,6.64,8409,Adventure
La Seine no Hoshi,1975-04-04,6.64,8409,Historical
La Seine no Hoshi,1975-04-04,6.64,8409,Drama
La Seine no Hoshi,1975-04-04,6.64,8409,Shoujo
Kimi ni Sekai,2019-04-20,6.64,13041,Sci-Fi
Kimi ni Sekai,2019-04-20,6.64,13041,Music
Kimi ni Sekai,2019-04-20,6.64,13041,Fantasy
Kekkaishi: Yoshimori no Omoi,2007-05-25,6.64,13482,Adventure
Kekkaishi: Yoshimori no Omoi,2007-05-25,6.64,13482,Comedy
Kekkaishi: Yoshimori no Omoi,2007-05-25,6.64,13482,Fantasy
Kekkaishi: Yoshimori no Omoi,2007-05-25,6.64,13482,Shounen
Karakuri Kiden: Hiwou Senki,2000-10-24,6.64,9269,Action
Karakuri Kiden: Hiwou Senki,2000-10-24,6.64,9269,Adventure
Karakuri Kiden: Hiwou Senki,2000-10-24,6.64,9269,Mecha
Karakuri Kiden: Hiwou Senki,2000-10-24,6.64,9269,Historical
Imouto sae Ireba Ii. (ONA),2017-10-08,6.64,4778,Comedy
Kabuki-bu!,2017-04-07,6.64,3639,School
Jungle Taitei: Susume Leo!,1966-10-05,6.64,8361,Adventure
Jungle Taitei: Susume Leo!,1966-10-05,6.64,8361,Shounen
Hikari no Megami,2014-06-10,6.64,5801,Action
Hikari no Megami,2014-06-10,6.64,5801,Fantasy
Harukanaru Toki no Naka de: Hachiyou Shou OVA,2005-12-23,6.64,8260,Fantasy
Harukanaru Toki no Naka de: Hachiyou Shou OVA,2005-12-23,6.64,8260,Comedy
Harukanaru Toki no Naka de: Hachiyou Shou OVA,2005-12-23,6.64,8260,Supernatural
Harukanaru Toki no Naka de: Hachiyou Shou OVA,2005-12-23,6.64,8260,Demons
Harukanaru Toki no Naka de: Hachiyou Shou OVA,2005-12-23,6.64,8260,Historical
Harukanaru Toki no Naka de: Hachiyou Shou OVA,2005-12-23,6.64,8260,Shoujo
Hibike! Euphonium 2 Specials,2016-12-21,6.64,4037,Music
Hibike! Euphonium 2 Specials,2016-12-21,6.64,4037,Comedy
Hibike! Euphonium 2 Specials,2016-12-21,6.64,4037,School
Hai to Gensou no Grimgar: Furoagari no Kabe ni Kaketa Seishun - One More Centimeter,2016-03-16,6.64,2274,Comedy
Harukanaru Toki no Naka de 2: Shiroki Ryuu no Miko,2003-03-23,6.64,7271,Fantasy
Harukanaru Toki no Naka de 2: Shiroki Ryuu no Miko,2003-03-23,6.64,7271,Magic
Harukanaru Toki no Naka de 2: Shiroki Ryuu no Miko,2003-03-23,6.64,7271,Romance
Harukanaru Toki no Naka de 2: Shiroki Ryuu no Miko,2003-03-23,6.64,7271,Supernatural
Harukanaru Toki no Naka de 2: Shiroki Ryuu no Miko,2003-03-23,6.64,7271,Demons
Harukanaru Toki no Naka de 2: Shiroki Ryuu no Miko,2003-03-23,6.64,7271,Historical
Harukanaru Toki no Naka de 2: Shiroki Ryuu no Miko,2003-03-23,6.64,7271,Shoujo
Gegege no Kitarou (1971),1971-10-07,6.64,8807,Adventure
Gegege no Kitarou (1971),1971-10-07,6.64,8807,Super Power
Gegege no Kitarou (1971),1971-10-07,6.64,8807,Demons
Gegege no Kitarou (1971),1971-10-07,6.64,8807,Supernatural
Gokukoku no Brynhildr: Kara Sawagi,2014-09-24,6.64,2460,Sci-Fi
Gokukoku no Brynhildr: Kara Sawagi,2014-09-24,6.64,2460,Harem
Gokukoku no Brynhildr: Kara Sawagi,2014-09-24,6.64,2460,Comedy
Gokukoku no Brynhildr: Kara Sawagi,2014-09-24,6.64,2460,Ecchi
Gokukoku no Brynhildr: Kara Sawagi,2014-09-24,6.64,2460,Seinen
Gambo,2013-07-20,6.64,5208,Action
Gambo,2013-07-20,6.64,5208,Demons
Gambo,2013-07-20,6.64,5208,Historical
Fuuma no Kojirou: Yasha-hen,1989-06-01,6.64,8466,Action
Fuuma no Kojirou: Yasha-hen,1989-06-01,6.64,8466,Martial Arts
Fuuma no Kojirou: Yasha-hen,1989-06-01,6.64,8466,Fantasy
Fuuma no Kojirou: Yasha-hen,1989-06-01,6.64,8466,Shounen
Eiyuu Densetsu: Sora no Kiseki The Animation,2011-10-10,6.64,3886,Action
Eiyuu Densetsu: Sora no Kiseki The Animation,2011-10-10,6.64,3886,Adventure
Eiyuu Densetsu: Sora no Kiseki The Animation,2011-10-10,6.64,3886,Fantasy
Free! Movie 1: Timeless Medley - Kizuna: Character Butai Aisatsu,2017-04-22,6.64,7420,Comedy
Digimon Savers the Movie: Kyuukyoku Power! Burst Mode Hatsudou!!,2006-12-09,6.64,4257,Action
Digimon Savers the Movie: Kyuukyoku Power! Burst Mode Hatsudou!!,2006-12-09,6.64,4257,Adventure
Digimon Savers the Movie: Kyuukyoku Power! Burst Mode Hatsudou!!,2006-12-09,6.64,4257,Comedy
Digimon Savers the Movie: Kyuukyoku Power! Burst Mode Hatsudou!!,2006-12-09,6.64,4257,Fantasy
Digimon Savers the Movie: Kyuukyoku Power! Burst Mode Hatsudou!!,2006-12-09,6.64,4257,Shounen
Detective Conan: The Internet - The Mysterious E-mail Case,2000-06-23,6.64,8560,Mystery
Detective Conan: The Internet - The Mysterious E-mail Case,2000-06-23,6.64,8560,Kids
Detective Conan: The Internet - The Mysterious E-mail Case,2000-06-23,6.64,8560,School
Comic Party,2001-04-02,6.64,3603,Comedy
Comic Party,2001-04-02,6.64,3603,Drama
Cluster Edge Specials,2006-09-22,6.64,9280,Action
Cluster Edge Specials,2006-09-22,6.64,9280,Fantasy
Cluster Edge Specials,2006-09-22,6.64,9280,Military
Cluster Edge Specials,2006-09-22,6.64,9280,Sci-Fi
Chiisana Viking Vickie,1974-04-03,6.64,7741,Adventure
Chiisana Viking Vickie,1974-04-03,6.64,7741,Comedy
Chiisana Viking Vickie,1974-04-03,6.64,7741,Historical
Chiisana Viking Vickie,1974-04-03,6.64,7741,Kids
Chance Triangle Session,2001-05-21,6.64,6220,Slice of Life
Chance Triangle Session,2001-05-21,6.64,6220,Music
Chance Triangle Session,2001-05-21,6.64,6220,Drama
Cannon Busters,2019-08-15,6.64,3980,Action
Cannon Busters,2019-08-15,6.64,3980,Sci-Fi
Cannon Busters,2019-08-15,6.64,3980,Adventure
Cannon Busters,2019-08-15,6.64,3980,Fantasy
Cannon Busters,2019-08-15,6.64,3980,Mecha
Baby Baachan,2002-04-08,6.64,10593,Comedy
Baby Baachan,2002-04-08,6.64,10593,Drama
Ashita e Attack!,1977-04-04,6.64,9373,Sports
Ashita e Attack!,1977-04-04,6.64,9373,School
Ashita e Attack!,1977-04-04,6.64,9373,Drama
Yuuki Yuuna wa Yuushabu Shozoku 2,2017-04-15,6.65,7468,Slice of Life
Yuuki Yuuna wa Yuushabu Shozoku 2,2017-04-15,6.65,7468,Comedy
Yuuki Yuuna wa Yuushabu Shozoku 2,2017-04-15,6.65,7468,Magic
Yuuki Yuuna wa Yuushabu Shozoku 2,2017-04-15,6.65,7468,Fantasy
Yu☆Gi☆Oh!: Hikari no Pyramid,2004-08-13,6.65,1808,Adventure
Yu☆Gi☆Oh!: Hikari no Pyramid,2004-08-13,6.65,1808,Comedy
Yu☆Gi☆Oh!: Hikari no Pyramid,2004-08-13,6.65,1808,Fantasy
Yu☆Gi☆Oh!: Hikari no Pyramid,2004-08-13,6.65,1808,Game
Tsuyokiss,2006-07-02,6.65,3520,Comedy
Tsuyokiss,2006-07-02,6.65,3520,Romance
Tsuyokiss,2006-07-02,6.65,3520,School
Tsuyokiss,2006-07-02,6.65,3520,Slice of Life
Weiß Kreuz Glühen,2002-11-28,6.65,4674,Action
Weiß Kreuz Glühen,2002-11-28,6.65,4674,Drama
Weiß Kreuz Glühen,2002-11-28,6.65,4674,Shounen
Tono to Issho,2010-03-25,6.65,6711,Comedy
Tono to Issho,2010-03-25,6.65,6711,Historical
Tono to Issho,2010-03-25,6.65,6711,Parody
Tono to Issho,2010-03-25,6.65,6711,Samurai
Tono to Issho,2010-03-25,6.65,6711,Seinen
Tokkou,2006-04-16,6.65,2272,Action
Tokkou,2006-04-16,6.65,2272,Mystery
Tokkou,2006-04-16,6.65,2272,Comedy
Tokkou,2006-04-16,6.65,2272,Horror
Tokkou,2006-04-16,6.65,2272,Police
Tokkou,2006-04-16,6.65,2272,Supernatural
Tokkou,2006-04-16,6.65,2272,Seinen
Teekyuu,2012-10-07,6.65,1914,Comedy
Teekyuu,2012-10-07,6.65,1914,School
Teekyuu,2012-10-07,6.65,1914,Shounen
Teekyuu,2012-10-07,6.65,1914,Sports
Star Ocean EX,2001-04-03,6.65,4211,Adventure
Star Ocean EX,2001-04-03,6.65,4211,Fantasy
Star Ocean EX,2001-04-03,6.65,4211,Sci-Fi
Star Ocean EX,2001-04-03,6.65,4211,Shounen
Yowamushi Pedal: Re:ROAD,2015-06-12,7.47,5190,Drama
Yowamushi Pedal: Re:ROAD,2015-06-12,7.47,5190,Shounen
Yowamushi Pedal: Re:ROAD,2015-06-12,7.47,5190,Sports
Yomigaeru Sora: Rescue Wings,2006-01-09,7.47,4261,Drama
Yomigaeru Sora: Rescue Wings,2006-01-09,7.47,4261,Military
Yomigaeru Sora: Rescue Wings,2006-01-09,7.47,4261,Seinen
Shin Koihime†Musou: Live Revolution,2010-03-17,6.65,6038,Ecchi
Shin Koihime†Musou: Live Revolution,2010-03-17,6.65,6038,Music
Sensei no Ojikan: Doki Doki School Hours OVA,2004-08-04,6.65,8163,Comedy
Sensei no Ojikan: Doki Doki School Hours OVA,2004-08-04,6.65,8163,School
Whistle!,2002-05-06,7.47,4190,School
Whistle!,2002-05-06,7.47,4190,Shounen
Whistle!,2002-05-06,7.47,4190,Sports
Tiger & Bunny Movie 1: The Beginning,2012-09-22,7.47,3303,Action
Tiger & Bunny Movie 1: The Beginning,2012-09-22,7.47,3303,Super Power
Tiger & Bunny Movie 1: The Beginning,2012-09-22,7.47,3303,Comedy
Tiger & Bunny Movie 1: The Beginning,2012-09-22,7.47,3303,Mystery
Sengoku Musou SP: Sanada no Shou,2014-03-21,6.65,5810,Action
Sengoku Musou SP: Sanada no Shou,2014-03-21,6.65,5810,Historical
Sengoku Musou SP: Sanada no Shou,2014-03-21,6.65,5810,Samurai
Shoukoushi Cedie,1988-01-10,7.47,7257,Slice of Life
Shoukoushi Cedie,1988-01-10,7.47,7257,Drama
Shoukoushi Cedie,1988-01-10,7.47,7257,Shoujo
Sekirei: Pure Engagement,2010-07-04,7.47,636,Action
Sekirei: Pure Engagement,2010-07-04,7.47,636,Harem
Sekirei: Pure Engagement,2010-07-04,7.47,636,Comedy
Sekirei: Pure Engagement,2010-07-04,7.47,636,Super Power
Sekirei: Pure Engagement,2010-07-04,7.47,636,Ecchi
Oruchuban Ebichu,1999-08-01,7.47,2330,Comedy
Oruchuban Ebichu,1999-08-01,7.47,2330,Ecchi
Oruchuban Ebichu,1999-08-01,7.47,2330,Seinen
Ookiku Furikabutte: Natsu no Taikai-hen – Mokuhyou,2010-12-22,7.47,5182,Comedy
Ookiku Furikabutte: Natsu no Taikai-hen – Mokuhyou,2010-12-22,7.47,5182,Seinen
Ookiku Furikabutte: Natsu no Taikai-hen – Mokuhyou,2010-12-22,7.47,5182,Sports
One Punch Man 2nd Season Specials,2019-10-25,7.47,2361,Action
One Punch Man 2nd Season Specials,2019-10-25,7.47,2361,Sci-Fi
One Punch Man 2nd Season Specials,2019-10-25,7.47,2361,Comedy
One Punch Man 2nd Season Specials,2019-10-25,7.47,2361,Parody
One Punch Man 2nd Season Specials,2019-10-25,7.47,2361,Super Power
One Punch Man 2nd Season Specials,2019-10-25,7.47,2361,Supernatural
One Punch Man 2nd Season Specials,2019-10-25,7.47,2361,Seinen
Seikoku no Dragonar,2014-04-05,6.65,779,Comedy
Seikoku no Dragonar,2014-04-05,6.65,779,Ecchi
Seikoku no Dragonar,2014-04-05,6.65,779,Fantasy
Seikoku no Dragonar,2014-04-05,6.65,779,School
One Piece: Straw Hat Theater,2006-10-01,7.47,3061,Adventure
One Piece: Straw Hat Theater,2006-10-01,7.47,3061,Fantasy
One Piece: Straw Hat Theater,2006-10-01,7.47,3061,Shounen
Sakura Taisen: Ouka Kenran,1997-12-18,6.65,6331,Adventure
Sakura Taisen: Ouka Kenran,1997-12-18,6.65,6331,Mecha
Sakura Taisen: Ouka Kenran,1997-12-18,6.65,6331,Sci-Fi
Sakura Taisen: Ouka Kenran,1997-12-18,6.65,6331,Shounen
Nisekoi:,2015-04-10,7.47,243,Comedy
Nisekoi:,2015-04-10,7.47,243,Harem
Nisekoi:,2015-04-10,7.47,243,Romance
Nisekoi:,2015-04-10,7.47,243,School
Nisekoi:,2015-04-10,7.47,243,Shounen
Minami-ke Omatase,2012-10-05,7.47,3172,Comedy
Minami-ke Omatase,2012-10-05,7.47,3172,Slice of Life
Maria-sama ga Miteru Specials,2004-04-04,7.47,4840,Drama
Maria-sama ga Miteru Specials,2004-04-04,7.47,4840,Romance
Maria-sama ga Miteru Specials,2004-04-04,7.47,4840,School
Maria-sama ga Miteru Specials,2004-04-04,7.47,4840,Shoujo
Maria-sama ga Miteru Specials,2004-04-04,7.47,4840,Shoujo Ai
Maria-sama ga Miteru Specials,2004-04-04,7.47,4840,Slice of Life
Mahou Shoujo Lyrical Nanoha,2004-10-03,7.47,1325,Action
Mahou Shoujo Lyrical Nanoha,2004-10-03,7.47,1325,Comedy
Mahou Shoujo Lyrical Nanoha,2004-10-03,7.47,1325,Drama
Mahou Shoujo Lyrical Nanoha,2004-10-03,7.47,1325,Magic
Mahou Shoujo Lyrical Nanoha,2004-10-03,7.47,1325,Super Power
Love Live! μ's Final Love Live! Opening Animation,2016-03-31,7.47,5838,Music
Katekyo Hitman Reborn!: Mr. Rebokku no Ciao Ciao Interview,2010-04-07,7.47,3695,Comedy
Karas,2005-03-25,7.47,1789,Action
Karas,2005-03-25,7.47,1789,Sci-Fi
Karas,2005-03-25,7.47,1789,Super Power
Karas,2005-03-25,7.47,1789,Fantasy
Keroro Gunsou Movie 4: Gekishin Dragon Warriors de Arimasu!,2009-03-07,7.47,6992,Comedy
Karakurizoushi Ayatsuri Sakon,1999-10-08,7.47,4603,Mystery
Karakurizoushi Ayatsuri Sakon,1999-10-08,7.47,4603,Horror
Karakurizoushi Ayatsuri Sakon,1999-10-08,7.47,4603,Thriller
Karakurizoushi Ayatsuri Sakon,1999-10-08,7.47,4603,Shounen
Jibaku-kun,1999-10-05,7.47,4496,Adventure
Jibaku-kun,1999-10-05,7.47,4496,Fantasy
Jibaku-kun,1999-10-05,7.47,4496,Comedy
Hottarake no Shima: Haruka to Mahou no Kagami,2009-08-22,7.47,4763,Fantasy
Hibike! Euphonium: Kakedasu Monaka,2015-12-16,7.47,2389,Drama
Hibike! Euphonium: Kakedasu Monaka,2015-12-16,7.47,2389,Music
Hibike! Euphonium: Kakedasu Monaka,2015-12-16,7.47,2389,School
Hetalia: The World Twinkle Specials,2015-10-28,7.47,5639,Comedy
Hetalia: The World Twinkle Specials,2015-10-28,7.47,5639,Historical
Hetalia: The World Twinkle Specials,2015-10-28,7.47,5639,Parody
Gunslinger Girl,2003-10-09,7.47,762,Action
Gunslinger Girl,2003-10-09,7.47,762,Psychological
Gunslinger Girl,2003-10-09,7.47,762,Military
Gunslinger Girl,2003-10-09,7.47,762,Drama
Gunslinger Girl,2003-10-09,7.47,762,Sci-Fi
Fuyu no Sonata,2009-10-17,7.47,3297,Drama
Fuyu no Sonata,2009-10-17,7.47,3297,Romance
Free!: Dive to the Future Episode 0,2018-06-23,7.47,5805,School
Free!: Dive to the Future Episode 0,2018-06-23,7.47,5805,Slice of Life
Free!: Dive to the Future Episode 0,2018-06-23,7.47,5805,Sports
Full Metal Panic! The Second Raid Episode 00,2005-07-06,7.47,2453,Action
Full Metal Panic! The Second Raid Episode 00,2005-07-06,7.47,2453,Military
Full Metal Panic! The Second Raid Episode 00,2005-07-06,7.47,2453,Adventure
Full Metal Panic! The Second Raid Episode 00,2005-07-06,7.47,2453,Mecha
Cyborg 009: The Cyborg Soldier - Kami no Ubugoe,2003-08-27,6.64,11551,Action
Cyborg 009: The Cyborg Soldier - Kami no Ubugoe,2003-08-27,6.64,11551,Sci-Fi
Cyborg 009: The Cyborg Soldier - Kami no Ubugoe,2003-08-27,6.64,11551,Adventure
Cyborg 009: The Cyborg Soldier - Kami no Ubugoe,2003-08-27,6.64,11551,Mecha
Cyborg 009: The Cyborg Soldier - Kami no Ubugoe,2003-08-27,6.64,11551,Shounen
The Hakkenden: Shin Shou,1993-11-25,6.63,8179,Action
The Hakkenden: Shin Shou,1993-11-25,6.63,8179,Adventure
The Hakkenden: Shin Shou,1993-11-25,6.63,8179,Historical
The Hakkenden: Shin Shou,1993-11-25,6.63,8179,Demons
The Hakkenden: Shin Shou,1993-11-25,6.63,8179,Martial Arts
The Hakkenden: Shin Shou,1993-11-25,6.63,8179,Samurai
The Hakkenden: Shin Shou,1993-11-25,6.63,8179,Shounen
Aimai Elegy,2010-12-15,6.62,7411,Music
Chironup no Kitsune,1987-08-15,6.62,10591,Drama
Egao,2003-04-01,6.6,4153,Music
Egao,2003-04-01,6.6,4153,Slice of Life
Egao,2003-04-01,6.6,4153,Kids
Jagainu-kun,2004-04-04,6.6,9127,Adventure
Jagainu-kun,2004-04-04,6.6,9127,Fantasy
Jagainu-kun,2004-04-04,6.6,9127,Kids
Jagainu-kun,2004-04-04,6.6,9127,Shoujo
Jagainu-kun,2004-04-04,6.6,9127,Slice of Life
Puchimas!: Petit iDOLM@STER Episode 0,2012-10-27,6.6,6430,Comedy
Puchimas!: Petit iDOLM@STER Episode 0,2012-10-27,6.6,6430,Music
Puchimas!: Petit iDOLM@STER Episode 0,2012-10-27,6.6,6430,Slice of Life
Sky Girls Specials,2007-11-13,6.6,6682,Comedy
Sky Girls Specials,2007-11-13,6.6,6682,Mecha
Sky Girls Specials,2007-11-13,6.6,6682,Military
Sky Girls Specials,2007-11-13,6.6,6682,Sci-Fi
"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen",1993-03-06,7.47,1068,Action
"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen",1993-03-06,7.47,1068,Adventure
"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen",1993-03-06,7.47,1068,Comedy
"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen",1993-03-06,7.47,1068,Fantasy
"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen",1993-03-06,7.47,1068,Sci-Fi
"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen",1993-03-06,7.47,1068,Shounen
Darling in the FranXX,2018-01-13,7.47,100,Action
Darling in the FranXX,2018-01-13,7.47,100,Drama
Darling in the FranXX,2018-01-13,7.47,100,Mecha
Darling in the FranXX,2018-01-13,7.47,100,Romance
Darling in the FranXX,2018-01-13,7.47,100,Sci-Fi
Boku no Hero Academia: Sukue! Kyuujo Kunren!,2017-04-04,7.47,1306,Action
Boku no Hero Academia: Sukue! Kyuujo Kunren!,2017-04-04,7.47,1306,Comedy
Boku no Hero Academia: Sukue! Kyuujo Kunren!,2017-04-04,7.47,1306,School
Boku no Hero Academia: Sukue! Kyuujo Kunren!,2017-04-04,7.47,1306,Shounen
Boku no Hero Academia: Sukue! Kyuujo Kunren!,2017-04-04,7.47,1306,Super Power
